student_id,attendance_pct,homework_pct,midterm_score,study_hours_per_week,pass
12.27,80.3,49.54,61.77,4.91,1
75.59,81.25,61.76,43.98,2.03,1
75.7,56.34,52.49,74.08,13.66,0
31.98,85.09,68.07,59.6,2.0,0
67.89,71.36,66.58,73.83,5.72,0
98.18,83.55,52.32,81.24,14.25,0
28.31,43.44,65.29,80.21,4.72,0
57.51,77.51,78.26,83.89,2.73,1
62.24,58.74,80.68,74.0,12.45,0
66.0,47.18,73.11,77.81,4.54,0
72.82,80.93,73.18,50.89,2.0,0
55.32,61.95,43.08,76.85,9.51,1
65.4,78.88,89.66,69.43,9.91,1
24.06,52.25,74.2,72.01,4.56,1
55.26,94.01,91.34,81.05,7.31,1
36.68,67.42,77.66,78.91,7.96,0
14.82,61.24,85.26,51.81,11.3,0
35.73,87.0,50.71,64.16,7.42,1
58.32,68.01,95.01,95.02,4.88,1
63.14,94.01,73.3,56.25,6.55,0
13.7,90.09,84.69,67.14,4.85,1
23.3,61.16,78.82,67.24,10.41,0
71.52,70.83,56.2,73.45,11.35,1
65.24,70.69,55.13,89.81,9.28,1
76.24,50.89,69.57,63.3,11.06,1
90.18,92.18,52.14,92.24,9.0,1
66.1,61.94,95.01,75.14,11.46,0
38.47,65.15,75.59,70.1,9.95,0
53.83,73.38,91.08,66.24,2.22,0
98.66,53.36,80.97,78.51,5.19,1
99.01,73.25,52.04,75.24,3.56,1
63.94,60.64,76.83,51.26,3.83,0
66.04,61.11,84.53,51.51,12.81,0
71.55,66.66,69.86,88.52,5.54,1
51.19,56.55,53.03,92.61,9.69,0
84.27,41.9,61.34,43.98,5.94,0
79.74,72.59,74.92,61.84,6.79,1
60.78,32.97,84.14,83.63,5.35,1
41.27,32.97,48.6,51.37,8.88,1
6.38,70.31,57.71,73.35,11.34,1
71.75,66.31,83.2,76.91,7.12,1
56.68,74.1,49.34,74.41,6.12,0
29.1,81.25,67.29,66.19,10.4,1
17.72,34.62,67.42,63.02,8.47,0
69.69,58.67,83.95,62.2,11.83,0
4.05,61.62,74.32,86.74,4.94,0
59.19,75.03,67.41,75.23,9.17,1
74.97,73.55,70.12,56.66,7.48,0
66.45,62.37,72.63,63.98,2.31,0
39.16,70.3,71.55,68.8,13.52,0
14.25,64.67,86.65,68.24,5.56,0
67.53,53.41,81.89,65.35,9.48,0
85.33,70.47,70.39,67.73,14.06,1
33.88,32.97,86.85,71.49,5.11,1
65.21,73.85,95.01,82.01,14.34,1
96.38,94.01,84.34,50.18,15.0,1
60.33,63.4,63.49,71.42,7.44,1
38.99,94.01,45.42,70.37,5.71,1
80.7,80.16,58.89,87.51,2.5,1
29.1,94.01,69.71,77.45,6.75,0
12.84,76.33,95.01,83.45,9.71,1
74.07,79.26,62.89,78.1,3.93,1
38.72,72.05,95.01,62.79,9.22,0
41.32,41.85,73.88,66.12,6.27,1
32.31,34.83,59.97,76.98,4.25,0
36.78,65.26,51.09,92.31,5.9,0
91.2,58.88,65.95,77.18,8.56,0
98.73,59.45,56.41,74.89,3.6,0
99.01,47.2,55.44,88.28,7.85,1
82.13,89.09,46.73,74.99,5.08,0
64.03,51.32,59.31,43.98,15.0,0
8.95,50.18,55.22,46.96,2.3,0
45.06,70.2,66.31,53.95,9.18,0
99.01,88.64,68.44,62.92,8.35,0
37.86,84.49,53.91,86.42,7.86,0
94.43,58.05,61.22,95.02,3.62,1
52.1,65.77,65.97,73.83,6.39,1
1.99,94.01,79.16,71.99,6.63,0
69.08,89.04,84.39,59.05,7.57,0
87.24,84.99,64.83,72.99,3.61,0
49.08,76.32,67.18,89.93,11.23,1
86.27,71.29,51.92,58.18,7.42,0
2.11,94.01,65.6,64.57,8.01,1
10.3,89.44,49.7,43.98,2.12,0
56.44,71.68,78.48,82.1,10.35,0
64.34,82.29,48.68,59.74,10.08,1
89.86,65.12,73.28,52.63,12.68,1
69.04,41.2,58.82,45.79,7.26,1
15.87,51.47,95.01,62.2,2.09,1
56.68,61.39,79.44,82.99,10.49,0
67.93,60.24,78.52,84.01,5.89,1
1.99,56.76,65.77,66.31,13.06,1
49.23,57.56,89.13,45.43,6.86,1
40.76,92.58,71.85,66.56,5.93,1
31.51,94.01,58.51,83.99,2.0,0
64.97,92.69,81.61,43.98,7.27,1
17.15,32.97,68.61,73.36,10.0,1
62.59,88.55,43.52,78.67,2.77,1
66.73,82.52,52.62,89.17,2.0,0
81.94,68.86,90.65,82.37,5.84,0
17.91,60.75,63.81,88.22,3.53,1
6.83,64.14,81.81,61.27,3.36,0
58.59,87.0,46.96,83.68,10.1,1
42.19,76.33,86.43,43.98,3.73,1
99.01,91.05,37.97,64.26,8.95,1
63.8,83.9,42.23,95.02,6.41,0
52.19,94.01,43.54,72.33,13.05,0
45.49,80.71,73.49,55.63,2.0,0
15.16,49.45,73.14,95.02,12.12,0
66.86,41.28,53.96,75.03,3.22,1
48.2,80.92,37.97,86.0,8.12,1
48.23,80.12,88.93,64.93,2.0,1
53.24,58.63,74.66,49.03,9.41,0
56.92,73.89,77.05,66.72,8.81,1
1.99,61.5,72.88,76.2,7.53,1
74.78,60.81,44.24,43.98,7.62,0
25.94,44.22,63.36,43.98,9.18,1
46.5,70.31,58.69,90.21,10.98,1
87.81,60.4,52.68,95.02,7.1,1
99.01,76.2,52.1,62.38,7.65,1
1.99,38.57,69.54,70.04,8.89,0
51.38,80.14,79.45,55.02,9.9,1
58.42,60.42,66.5,74.51,6.5,1
6.76,50.69,78.93,86.19,4.88,1
73.78,61.75,88.55,79.32,14.83,1
53.87,41.31,78.36,80.63,4.25,0
56.13,64.38,84.52,46.34,9.97,1
23.88,71.69,50.48,59.34,8.9,1
62.48,70.8,59.57,57.0,8.77,0
74.82,77.64,42.9,58.49,2.33,1
54.19,59.5,62.68,87.25,8.23,1
35.59,83.28,37.97,70.07,11.02,1
37.85,74.22,79.95,56.09,3.79,1
56.89,83.92,80.96,56.38,4.9,1
51.92,94.01,49.97,59.91,6.37,1
76.75,42.14,71.59,70.14,2.0,0
36.57,62.77,83.04,54.92,3.84,1
15.15,56.05,74.38,61.29,3.82,1
60.93,94.01,47.11,60.05,3.23,1
36.65,80.06,67.07,70.5,2.0,1
73.24,74.59,82.61,82.05,6.33,1
50.72,90.63,45.0,79.44,3.29,1
69.5,69.74,54.74,74.3,8.29,1
21.07,77.76,74.71,63.09,15.0,0
54.66,61.47,76.6,55.46,5.47,0
30.21,45.43,68.83,63.19,5.55,1
15.1,85.36,69.78,74.45,7.11,1
25.52,52.58,58.77,79.09,8.99,0
34.7,82.73,63.14,62.9,8.85,1
86.61,88.65,37.97,75.96,7.71,1
33.94,32.97,66.97,71.4,5.44,0
13.61,87.96,86.44,69.26,7.12,0
54.31,74.01,83.61,78.62,8.67,1
51.35,52.4,80.7,86.65,9.2,1
36.22,38.81,53.79,81.72,10.59,1
45.82,68.27,76.11,46.2,6.61,1
78.82,66.37,51.71,62.72,9.57,1
69.96,88.8,73.9,95.02,5.66,1
67.45,70.66,49.36,70.15,2.0,0
16.16,50.32,37.97,81.45,5.16,1
99.01,42.09,37.97,57.47,4.66,0
81.0,72.1,84.94,73.7,12.75,0
65.5,69.59,83.73,52.39,6.97,1
16.72,92.83,65.81,59.68,14.27,1
78.0,60.84,46.77,49.12,6.88,0
35.96,76.91,50.39,49.3,6.51,0
44.86,67.18,57.38,44.55,2.55,1
1.99,32.97,92.46,52.92,7.42,1
14.48,82.16,60.91,48.71,9.29,0
63.22,62.0,69.2,53.23,12.69,0
79.69,81.15,83.58,70.91,4.71,1
70.37,72.51,60.49,73.96,9.28,0
69.38,52.07,70.16,58.79,7.68,1
48.62,66.44,79.23,57.43,5.8,1
38.7,68.97,75.37,73.57,8.48,1
58.88,72.77,78.25,65.68,7.57,0
74.33,78.56,74.92,74.38,9.43,0
50.64,70.06,57.57,78.94,4.31,0
85.61,94.01,76.95,69.87,9.52,1
44.26,84.36,71.66,67.14,7.8,0
22.06,87.1,57.01,84.93,11.23,0
50.2,84.08,49.84,47.81,7.0,1
53.57,70.87,61.73,95.02,2.0,0
48.12,82.44,80.87,70.87,9.47,1
87.65,91.56,68.19,60.82,9.76,0
73.86,71.74,90.37,69.17,9.84,1
8.99,88.07,67.98,70.49,7.21,1
95.01,46.53,53.34,75.16,4.9,0
1.99,88.92,66.88,71.93,7.97,1
99.01,55.91,84.64,95.02,12.37,1
42.16,46.5,89.35,60.73,2.0,1
45.0,64.59,44.72,68.34,8.21,1
48.76,73.18,70.17,43.98,8.39,0
61.68,75.43,76.86,95.02,5.14,0
50.49,92.3,37.97,70.41,9.3,0
46.63,59.68,95.01,68.01,3.61,1
88.47,94.01,40.91,80.9,14.6,1
66.91,94.01,39.39,79.26,9.31,0
22.68,73.5,51.26,53.91,10.39,1
71.99,54.91,67.98,84.11,8.99,0
65.71,94.01,37.97,59.63,10.49,1
34.68,94.01,62.97,46.54,3.62,0
73.48,72.88,37.97,58.66,11.28,1
45.93,45.47,58.16,68.07,2.11,0
44.07,80.47,73.19,68.18,6.85,1
43.28,59.11,84.07,55.4,7.6,0
1.99,84.95,39.94,62.35,5.87,1
35.22,73.57,44.19,69.48,9.08,1
71.19,41.35,64.21,53.26,4.38,1
49.85,48.69,83.51,63.92,3.02,0
13.21,56.07,89.07,63.91,3.06,0
78.49,94.01,70.05,43.98,5.09,1
41.84,58.05,50.98,59.36,10.68,1
15.06,32.97,55.76,56.11,7.46,1
99.01,65.96,44.22,60.87,8.88,0
19.95,64.91,86.5,52.89,4.91,0
76.02,94.01,70.85,70.64,4.61,1
28.18,94.01,91.57,68.09,5.41,0
54.44,46.42,54.82,69.42,5.71,1
24.33,76.46,49.09,73.28,5.06,0
14.55,83.5,85.99,68.69,3.44,1
65.65,67.38,60.5,82.98,7.05,0
62.26,72.63,61.47,47.83,14.9,0
83.71,89.04,92.74,56.21,8.08,1
49.5,74.69,72.13,77.85,8.49,1
99.01,81.36,87.4,78.15,11.64,1
58.29,94.01,76.12,95.02,8.33,0
66.94,61.64,81.43,44.74,12.24,1
11.09,83.57,90.64,45.94,7.33,0
32.68,61.68,51.42,71.15,6.75,0
65.58,88.47,82.76,43.98,6.53,0
48.06,58.55,95.01,56.35,3.76,1
55.94,77.19,56.45,68.15,2.0,1
26.81,65.5,56.15,63.41,7.44,0
54.04,79.88,95.01,84.26,12.15,1
53.94,54.61,61.4,87.23,8.28,0
16.25,64.62,73.58,60.04,14.54,1
69.14,68.59,40.33,51.77,7.53,1
1.99,50.55,76.73,57.73,2.92,0
55.85,58.79,62.67,64.67,3.87,1
99.01,40.58,76.65,95.02,3.09,1
70.24,76.18,66.92,87.9,3.95,1
70.06,83.54,85.32,48.82,6.63,1
24.46,44.96,83.79,73.94,13.26,1
99.01,48.85,71.27,70.12,9.66,0
90.44,52.6,57.3,63.73,2.83,0
26.03,47.04,37.97,90.94,12.18,0
36.73,76.57,62.41,56.89,15.0,1
86.9,57.31,81.07,61.11,12.92,1
99.01,73.94,66.2,71.04,9.86,0
13.81,56.32,71.98,82.86,3.39,0
21.38,63.51,67.33,43.98,11.64,0
46.33,87.85,37.97,67.73,8.57,0
1.99,49.12,67.8,83.77,9.1,1
51.05,59.6,69.62,81.47,2.66,1
84.9,76.89,62.46,90.11,8.8,1
8.76,63.9,73.42,51.96,7.03,1
54.19,72.85,39.16,65.93,2.0,1
33.62,69.55,46.45,68.05,3.48,0
98.08,42.92,75.9,86.83,5.31,1
33.97,94.01,68.19,67.89,10.92,0
94.57,67.77,91.84,78.54,6.62,1
33.17,94.01,80.04,73.38,6.04,0
72.87,75.49,95.01,90.99,6.19,0
57.81,92.76,92.12,75.05,7.71,1
46.49,87.57,73.41,71.51,9.41,0
27.57,91.21,89.55,68.2,6.15,1
59.87,65.59,50.86,62.19,9.2,0
37.72,94.01,79.6,94.34,8.01,1
30.49,61.19,51.11,68.56,4.66,1
93.23,75.92,95.01,59.73,12.87,1
66.38,84.76,68.74,89.81,10.09,0
69.17,94.01,67.76,55.46,2.7,0
39.14,88.83,53.77,67.32,5.15,1
45.1,60.23,37.97,66.44,4.72,0
43.29,74.27,68.19,64.35,9.82,1
60.28,45.76,48.45,70.23,2.35,0
69.12,94.01,95.01,77.51,8.04,1
49.62,32.97,68.64,59.58,4.41,1
27.5,66.48,86.82,64.49,2.0,1
72.57,94.01,90.29,64.52,6.91,1
51.47,82.93,95.01,90.92,9.68,1
8.7,78.17,93.76,68.33,11.99,1
1.99,48.48,85.88,67.42,6.84,1
59.14,93.01,70.29,66.61,9.49,1
26.44,53.38,44.24,86.14,3.97,1
63.01,53.52,63.03,74.89,6.17,1
28.0,92.98,64.92,62.32,14.79,1
54.36,52.79,74.01,91.59,6.64,0
39.52,43.69,95.01,77.53,10.03,0
99.01,52.5,71.16,94.55,8.62,0
78.07,72.86,64.75,66.64,3.33,1
89.59,60.65,71.74,60.69,11.06,0
51.2,94.01,44.01,71.08,4.3,0
74.36,70.12,78.61,43.98,12.2,1
53.16,47.63,52.2,51.27,7.67,1
93.14,36.55,71.73,68.06,7.3,0
48.39,85.41,53.92,76.79,8.09,0
9.96,74.82,71.35,74.26,7.57,1
1.99,80.26,73.2,67.1,5.77,1
98.9,61.98,81.81,74.78,7.89,0
64.38,72.24,79.71,53.7,10.91,1
66.29,90.54,84.57,88.0,9.08,0
93.72,69.62,70.83,56.73,2.91,0
2.58,49.27,54.68,73.75,6.84,0
40.1,82.28,60.84,93.21,2.54,1
43.65,63.36,73.42,77.89,9.54,0
72.03,86.58,86.92,95.02,5.3,1
30.41,69.97,77.96,58.9,6.19,0
15.65,84.73,86.15,43.98,5.78,1
15.39,78.47,77.88,88.59,2.16,1
83.85,92.43,68.53,68.07,4.49,1
28.96,86.5,73.81,66.57,6.15,1
34.49,46.49,73.64,73.72,2.0,1
68.91,36.45,75.97,83.22,3.54,1
30.22,68.16,79.57,72.46,5.73,1
1.99,80.14,66.48,60.39,5.55,1
4.61,56.72,75.0,76.74,8.69,1
48.85,77.39,70.05,54.54,6.53,1
64.93,76.64,93.9,45.62,7.79,0
44.63,68.23,55.99,72.58,2.0,0
62.99,58.32,53.24,57.87,12.24,0
3.71,51.53,58.5,68.48,12.98,1
5.67,94.01,54.6,53.48,9.98,1
99.01,32.97,62.54,83.84,8.87,0
86.26,47.65,50.38,56.46,6.71,1
72.81,94.01,87.74,69.04,5.91,0
31.36,51.29,72.84,77.54,8.38,1
43.6,59.59,74.95,67.6,5.9,0
50.45,81.52,54.01,62.56,5.53,1
88.63,78.01,72.24,89.36,2.0,1
62.19,77.34,71.8,83.74,8.55,1
65.76,94.01,37.97,95.02,5.36,0
45.64,52.61,46.53,55.74,7.63,0
73.5,72.61,56.35,59.2,10.01,0
59.27,68.57,80.88,73.16,8.41,1
51.78,54.0,61.82,85.12,8.5,1
28.94,71.35,83.11,58.06,6.57,1
47.21,79.41,78.82,95.02,7.38,0
19.18,79.84,37.97,64.85,4.91,0
49.34,88.4,80.97,74.59,4.02,0
53.08,68.81,55.69,86.34,3.2,1
1.99,51.74,77.91,61.66,6.05,1
43.82,45.09,42.33,51.33,2.43,1
16.39,61.38,56.32,95.02,9.18,0
64.97,45.64,48.27,75.84,9.15,1
68.98,56.97,68.03,82.8,6.44,0
38.13,48.66,81.74,71.11,8.06,1
66.43,57.96,50.75,95.02,2.0,1
67.65,94.01,80.76,49.66,2.0,1
43.84,67.34,67.33,58.71,6.07,1
95.01,94.01,95.01,77.37,2.0,0
29.46,76.89,70.72,49.16,9.43,0
93.19,58.53,51.54,60.77,7.25,0
43.97,67.34,82.63,70.46,6.2,0
26.03,40.38,54.56,54.02,10.34,1
40.3,63.68,53.53,63.63,9.21,1
18.61,46.38,61.29,45.63,10.45,0
73.26,80.09,64.74,70.88,4.6,1
4.0,61.84,70.88,75.19,4.71,1
90.81,64.16,52.5,67.52,5.15,0
23.35,62.14,60.5,82.74,11.58,1
74.77,85.38,58.78,87.44,9.4,1
51.2,53.81,74.76,52.3,4.36,1
58.36,52.65,52.36,79.15,2.0,1
33.38,75.57,41.92,78.72,4.92,1
60.74,88.7,50.4,92.49,5.84,1
54.42,75.37,61.33,64.15,3.91,1
8.2,94.01,74.61,73.68,2.45,1
22.58,53.03,84.62,69.92,2.0,0
34.81,32.97,48.13,70.58,6.1,1
28.6,78.12,43.66,56.63,4.95,1
86.85,66.81,65.96,56.26,2.0,0
50.7,77.84,57.28,67.7,2.81,0
27.91,84.64,60.59,89.07,5.74,1
36.26,42.59,93.34,64.44,6.3,1
35.86,64.46,46.44,74.42,7.81,1
42.14,79.87,65.49,76.83,6.19,1
19.3,74.03,77.09,76.1,8.07,1
26.89,66.41,55.45,71.73,15.0,1
72.74,82.55,86.46,53.88,5.42,0
55.88,87.11,94.55,95.02,8.69,0
46.08,33.31,65.95,65.95,9.26,1
50.58,94.01,95.01,74.79,11.95,0
49.18,47.94,71.22,68.69,2.84,0
44.43,80.03,51.19,89.87,2.41,1
65.5,63.68,83.5,60.4,8.86,1
63.36,91.67,51.32,64.64,8.59,1
4.9,82.25,47.96,78.33,9.49,1
46.68,79.92,82.3,70.64,7.0,1
6.81,73.44,56.3,70.95,14.2,1
68.94,60.04,95.01,70.92,5.48,0
72.77,52.04,40.48,84.84,6.18,0
32.78,45.11,85.84,77.62,6.01,1
47.11,58.48,66.67,71.5,5.32,1
1.99,85.62,37.97,64.07,11.92,1
78.72,51.83,88.17,93.0,12.52,1
71.09,90.86,52.75,78.92,7.33,0
83.87,51.41,37.97,65.3,13.0,0
93.63,66.62,95.01,89.69,11.4,1
14.99,77.48,82.78,43.98,8.29,0
76.26,87.64,63.84,65.92,8.59,0
93.42,63.05,90.56,51.38,7.08,1
7.14,78.01,70.4,43.98,12.01,1
45.53,73.27,71.79,72.93,3.2,1
39.96,65.11,95.01,95.02,6.94,0
75.32,51.19,74.68,71.24,4.7,1
1.99,77.29,87.92,85.7,5.65,0
99.01,70.01,60.32,57.61,11.97,1
47.24,63.88,46.77,53.3,9.1,0
77.08,71.55,63.68,83.07,2.0,1
48.75,79.6,80.87,66.8,2.0,1
64.78,39.87,95.01,64.38,4.71,0
1.99,59.88,71.01,69.59,5.89,0
39.33,52.32,95.01,66.15,4.51,0
75.09,53.66,57.49,71.97,7.64,0
58.88,55.59,54.41,86.37,3.77,1
3.01,88.91,72.17,82.85,10.93,1
52.28,75.4,73.7,81.56,14.6,1
26.75,50.1,64.19,70.38,4.92,1
24.23,72.8,62.54,87.17,9.97,1
6.38,77.08,57.02,95.02,8.6,1
68.45,63.19,81.92,82.54,10.92,0
82.79,46.8,72.2,92.39,2.0,0
99.01,50.3,76.32,55.99,13.58,0
7.74,41.52,37.97,82.18,15.0,1
72.76,94.01,88.83,64.93,7.13,1
74.67,39.01,55.02,43.98,9.24,1
33.66,47.38,91.03,85.27,2.31,1
23.88,69.11,48.58,64.73,12.8,1
19.0,37.26,47.6,88.74,4.79,0
35.2,49.06,61.44,76.71,9.99,0
56.38,71.55,75.8,81.32,2.0,1
89.96,73.11,88.68,60.38,4.33,0
82.57,76.75,66.02,47.87,3.55,1
3.63,82.15,58.01,86.44,2.0,1
27.61,68.81,90.06,69.65,2.0,1
88.2,57.36,64.6,75.3,2.62,0
29.29,77.59,65.43,79.28,8.26,0
48.85,94.01,84.78,63.42,2.0,1
1.99,80.42,79.45,58.38,6.7,0
83.95,54.27,80.94,69.6,6.29,0
1.99,80.36,85.68,62.14,5.89,1
2.84,79.39,50.61,45.9,6.36,1
80.99,47.68,73.43,50.33,7.84,1
99.01,65.41,55.48,60.09,2.0,1
42.07,79.52,56.42,87.05,7.48,1
49.14,90.02,85.08,53.55,11.05,1
76.85,58.11,87.83,95.02,12.67,1
58.9,43.8,95.01,53.94,4.93,1
39.67,78.5,70.51,62.65,2.04,0
36.42,65.14,46.37,43.98,13.48,0
5.04,73.75,83.2,92.96,8.93,1
57.26,72.88,56.01,43.98,4.86,0
47.83,72.14,60.76,58.14,10.69,1
37.8,62.22,84.76,58.17,12.67,0
21.44,85.52,66.96,78.97,9.8,1
24.37,54.54,77.73,73.55,4.78,0
68.44,74.2,71.08,84.41,13.62,1
76.08,76.41,81.48,79.55,13.04,1
41.01,66.07,64.82,86.92,6.99,1
37.95,83.52,48.87,57.05,2.24,0
25.73,61.31,87.85,86.19,5.18,1
77.68,94.01,58.81,82.2,12.17,1
51.4,73.7,77.33,60.21,11.21,1
61.17,91.38,76.35,56.23,4.36,0
60.9,85.2,67.63,67.05,2.26,0
41.57,94.01,71.1,70.18,5.58,1
16.69,71.07,70.15,63.86,9.34,1
21.6,89.42,37.97,43.98,5.1,0
83.22,94.01,71.39,77.47,7.39,0
29.45,74.6,75.25,66.19,5.05,1
38.59,57.19,87.62,51.89,4.88,1
17.59,94.01,45.56,45.53,11.94,1
15.22,69.86,77.68,76.61,6.44,0
28.19,70.91,48.04,71.06,3.83,1
99.01,74.29,91.97,52.35,8.67,0
69.59,55.69,61.1,62.9,9.32,1
35.22,75.52,81.4,73.42,3.3,1
81.92,75.67,93.43,65.65,10.18,0
46.08,69.34,66.99,82.13,11.64,0
89.79,68.34,58.05,59.1,10.34,1
99.01,65.6,64.86,87.61,2.0,0
80.33,62.81,90.05,63.05,2.23,1
53.24,82.35,83.35,86.54,4.48,0
70.79,74.65,82.35,61.41,11.33,0
50.94,85.96,95.01,69.24,8.65,1
1.99,60.31,67.81,54.37,5.74,0
31.51,89.43,70.8,95.02,7.63,1
22.89,85.26,78.75,67.52,3.7,1
30.87,65.23,45.51,54.55,11.3,1
99.01,57.76,88.19,63.81,7.1,1
83.06,80.02,57.03,80.66,7.39,1
63.29,41.52,73.82,52.78,7.54,1
74.07,62.19,81.36,70.92,10.22,0
1.99,74.38,59.65,80.78,11.83,0
71.63,66.88,53.84,54.84,8.18,0
77.76,50.61,68.49,64.1,7.89,0
1.99,71.12,79.78,62.88,9.74,0
72.7,51.89,80.64,52.41,6.28,1
9.19,74.12,72.4,43.98,9.32,0
1.99,62.61,51.41,86.09,11.51,1
88.98,67.08,50.14,79.38,8.75,1
21.28,55.01,82.86,86.91,15.0,1
29.73,83.18,70.58,65.49,2.22,0
79.21,66.94,84.32,74.66,8.64,1
41.64,56.49,65.38,73.18,10.05,1
45.27,67.39,68.21,70.76,10.95,0
44.64,94.01,72.83,43.98,2.62,1
60.58,75.43,90.37,70.96,12.25,1
43.93,88.51,82.69,66.41,10.9,1
53.81,41.07,55.44,48.53,5.33,1
35.89,66.04,71.23,44.82,8.06,1
60.71,51.87,81.52,73.51,7.03,1
59.61,60.35,88.89,70.18,2.0,0
99.01,55.99,95.01,73.21,9.41,0
39.44,92.28,53.91,85.19,7.44,1
45.16,82.18,81.01,88.89,10.92,1
57.43,56.19,84.96,56.29,4.8,0
78.48,61.32,78.73,64.64,9.31,0
18.83,75.93,71.9,78.67,9.02,1
53.5,85.24,65.35,93.71,11.34,1
1.99,87.9,70.34,88.25,6.89,1
42.62,80.73,74.78,64.71,9.13,1
81.62,94.01,74.79,68.49,3.74,1
29.43,77.05,88.32,78.88,10.43,0
55.63,61.67,71.59,58.93,5.12,0
35.16,55.14,77.7,90.71,6.63,1
25.57,50.46,90.84,81.86,8.8,1
78.68,48.17,79.14,59.14,10.07,0
20.18,81.43,88.42,75.69,8.77,1
59.0,94.01,68.53,88.95,2.0,1
59.45,71.37,68.69,80.1,10.01,1
25.79,94.01,37.97,67.29,3.13,1
55.02,70.01,75.74,61.14,7.19,1
23.38,80.23,50.69,56.26,2.85,1
65.64,41.59,58.2,89.38,11.37,1
12.35,83.86,91.85,43.98,7.95,1
40.65,58.27,88.84,43.98,7.0,0
43.17,84.18,73.77,86.16,6.38,0
82.79,92.17,77.03,59.49,8.13,1
54.56,74.9,84.01,46.98,4.25,0
78.21,77.17,84.86,75.33,5.06,1
66.59,71.61,60.82,70.49,5.81,1
66.41,80.81,78.54,63.35,5.6,0
40.87,94.01,55.77,59.97,9.13,1
80.12,69.72,78.55,72.22,9.44,1
40.17,72.43,62.28,88.6,11.92,1
1.99,38.13,69.92,63.9,11.87,1
44.27,76.97,57.54,58.65,9.95,0
63.66,55.73,74.83,84.28,3.02,0
3.89,66.03,60.53,43.98,10.43,0
24.82,77.95,95.01,69.18,7.65,1
14.8,40.99,54.85,69.59,10.14,1
73.32,77.74,95.01,88.42,6.66,1
99.01,73.95,70.89,93.61,8.96,0
44.42,81.93,72.53,78.25,5.38,0
65.92,58.25,83.46,93.47,9.41,0
65.17,89.16,55.08,92.52,5.17,1
95.58,74.9,90.23,62.27,7.03,1
31.57,56.98,71.98,69.87,2.82,0
44.12,45.35,37.97,51.58,2.0,1
40.61,59.96,74.92,51.71,5.34,1
52.69,84.89,70.37,60.7,3.85,0
99.01,77.38,64.9,72.52,12.44,1
51.39,32.97,69.25,72.89,9.15,0
25.7,63.64,95.01,55.18,5.2,1
17.01,71.73,83.58,62.86,2.0,1
86.84,94.01,48.02,70.79,7.43,1
25.57,92.25,43.91,63.22,5.12,0
69.75,66.37,63.03,62.87,5.59,0
30.78,72.72,95.01,78.26,6.63,1
13.75,45.47,88.59,61.41,6.65,1
68.06,32.97,55.63,59.63,2.0,0
32.2,62.51,55.72,74.92,2.48,0
62.84,87.23,73.01,72.86,3.26,0
64.98,72.72,68.28,72.61,6.11,0
66.35,56.3,42.91,85.99,2.33,1
42.72,85.63,66.47,43.98,9.01,1
70.41,94.01,53.5,93.48,2.92,0
23.74,43.24,48.66,83.99,2.26,1
1.99,68.59,56.57,64.32,7.41,1
71.01,60.12,47.33,64.9,7.47,0
55.3,70.3,67.46,48.73,11.59,0
32.8,61.47,50.61,64.89,9.7,1
7.82,94.01,65.04,74.82,3.79,0
1.99,67.41,73.43,71.48,9.38,1
52.0,74.82,81.29,80.86,15.0,0
98.33,72.48,64.51,53.61,2.0,1
46.48,47.4,95.01,60.08,5.53,0
40.02,73.11,80.44,70.98,2.0,0
49.79,43.54,88.89,95.02,12.02,1
99.01,94.01,81.86,76.32,7.29,1
72.31,85.46,65.94,63.65,12.3,1
23.42,59.34,64.09,81.93,6.5,0
51.32,66.57,70.96,81.18,9.44,1
60.14,87.63,85.57,80.62,4.41,1
19.85,74.34,67.4,61.33,3.26,0
72.52,40.37,41.38,76.6,7.33,1
26.77,72.49,58.71,67.82,7.98,1
6.67,88.68,37.97,80.14,7.17,0
52.71,32.97,61.02,72.02,10.79,1
48.12,71.96,60.99,91.95,2.72,1
50.47,54.77,63.8,52.82,14.68,1
28.32,91.89,77.82,63.68,5.54,1
32.36,61.52,95.01,58.81,15.0,0
83.24,59.71,54.95,63.51,9.41,1
63.3,84.13,75.94,86.35,12.07,0
22.74,53.68,41.57,53.25,9.79,1
1.99,71.0,76.38,76.27,7.9,1
23.97,74.48,71.47,69.78,4.7,0
55.06,66.1,95.01,43.98,5.21,1
32.17,46.51,62.86,65.46,5.47,1
29.91,54.13,67.67,54.0,9.02,1
33.41,67.21,47.44,43.98,4.83,0
48.39,36.09,92.76,74.94,4.8,1
73.26,71.03,53.07,73.91,6.28,1
50.49,64.87,85.22,91.06,2.0,0
52.3,79.62,94.88,58.37,3.82,1
43.98,80.99,43.3,54.39,5.22,1
36.01,49.71,70.27,76.06,8.57,1
76.44,60.35,71.69,71.84,12.23,0
72.04,53.14,43.87,75.85,6.13,1
99.01,60.23,42.8,63.47,2.0,0
68.21,65.07,37.97,60.39,11.92,1
36.04,89.28,41.18,58.22,13.3,0
24.25,59.0,83.11,70.88,6.5,0
78.15,85.17,37.97,81.16,9.02,0
26.86,74.11,75.58,70.23,10.67,0
73.99,93.98,91.43,73.41,7.93,1
28.45,63.28,83.2,47.07,10.13,1
60.63,55.16,51.5,68.04,2.64,0
19.76,72.06,95.01,65.47,7.04,1
73.13,41.15,74.09,59.95,9.05,1
